title,author,publisher,publication_date,discount,price,url,canbuy
出發‧Run for Dream,陳彥博,圓神,2018-10-08,9.0,342,https://www.books.com.tw/products/0010800526?loc=P_0005_078,True
出發‧Run for Dream (電子書),陳彥博,圓神,2018-10-08,,266,https://www.books.com.tw/products/E050033483?loc=P_0005_079,True
台客劇場的人生實驗室,林冠廷,圓神,2018-09-01,9.0,315,https://www.books.com.tw/products/0010796886?loc=P_0005_080,True
劍魂如初【附全新獨家番外】 (電子書),懷觀,圓神,2018-08-03,,231,https://www.books.com.tw/products/E050031256?loc=P_0005_081,True
劍魂如初【限量珍藏雙面書衣版】,懷觀,圓神,2018-08-01,9.0,297,https://www.books.com.tw/products/0010793348?loc=P_0005_082,True
我媽的異國婚姻【NETFLIX戲劇「媽，別鬧了!」原著小說】 (電子書),陳名珉,圓神,2018-06-01,,210,https://www.books.com.tw/products/E050028690?loc=P_0005_083,True
【媽，別鬧了!戲劇原著小說】我媽的異國婚姻,陳名珉,圓神,2018-06-01,79.0,237,https://www.books.com.tw/products/0010787447?loc=P_0005_084,True
暗室裡的光：勵馨走過三十年,"勵馨基金會,趙慧琳",圓神,2018-05-01,9.0,270,https://www.books.com.tw/products/0010784548?loc=P_0005_085,False
繆思的聲音：當代世界女性詩,李敏勇,圓神,2018-05-01,9.0,306,https://www.books.com.tw/products/0010784551?loc=P_0005_086,True
繆思的聲音：當代世界女性詩 (電子書),李敏勇,圓神,2018-05-01,,238,https://www.books.com.tw/products/E050027173?loc=P_0005_087,True
蜜蜂與遠雷 (電子書),恩田陸,圓神,2018-04-24,,349,https://www.books.com.tw/products/E050026970?loc=P_0005_088,True
蜜蜂與遠雷【獨家試讀本】 (電子書),恩田陸,圓神,2018-04-17,,0,https://www.books.com.tw/products/E050026051?loc=P_0005_089,False
小國也可以偉大：我在奧地利生活學習的第一手觀察 (電子書),楊佳恬,圓神,2018-04-01,,210,https://www.books.com.tw/products/E050025095?loc=P_0005_090,True
小國也可以偉大：我在奧地利生活學習的第一手觀察,楊佳恬,圓神,2018-04-01,9.0,270,https://www.books.com.tw/products/0010782256?loc=P_0005_091,True
來去鬧一波!：歐痞康島尋寶桌遊【1書+1桌遊】,鬧一波大師,圓神,2018-02-01,9.0,449,https://www.books.com.tw/products/0010776688?loc=P_0005_092,True
歷史，就是戰：黑貓老師帶你趣解人性、權謀與局勢 (電子書),黑貓老師,圓神,2018-01-01,,189,https://www.books.com.tw/products/E050020708?loc=P_0005_093,True
可以跌倒但不能被打倒：粉紅人妻CPU的噗哈哈人生,CPU（周品妤）,圓神,2018-01-01,9.0,288,https://www.books.com.tw/products/0010773352?loc=P_0005_094,True
歷史，就是戰：黑貓老師帶你趣解人性、權謀與局勢,黑貓老師,圓神,2018-01-01,9.0,243,https://www.books.com.tw/products/0010773970?loc=P_0005_095,True
古董屋裡的微光往事 (電子書),鄭華娟,圓神,2017-12-01,,231,https://www.books.com.tw/products/E050019080?loc=P_0005_096,True
受傷的孩子和壞掉的大人 (電子書),陳志恆,圓神,2017-12-01,88.0,176,https://www.books.com.tw/products/E050019084?loc=P_0005_097,True
受傷的孩子和壞掉的大人,陳志恆,圓神,2017-12-01,79.0,229,https://www.books.com.tw/products/0010770814?loc=P_0005_098,True
日記幸福,光禹,圓神,2017-12-01,9.0,449,https://www.books.com.tw/products/0010770818?loc=P_0005_099,True
古董屋裡的微光往事,鄭華娟,圓神,2017-11-01,9.0,297,https://www.books.com.tw/products/0010768142?loc=P_0005_100,False
崩壞國文 (電子書),謝金魚,圓神,2017-11-01,,250,https://www.books.com.tw/products/E050016930?loc=P_0005_001,True
崩壞國文：長安水邊多魯蛇?唐代文學與它們的作者,謝金魚,圓神,2017-11-01,79.0,284,https://www.books.com.tw/products/0010768162?loc=P_0005_002,True
北歐諸神皆可萌：神人整理、秒讀秒懂，魔戒、雷神索爾、英雄聯盟……都從這裡來 (電子書),米絲肉雞,圓神,2017-10-06,,250,https://www.books.com.tw/products/E050015974?loc=P_0005_003,True
當夏夜芳馥：席慕蓉畫作精選集,席慕蓉,圓神,2017-10-01,9.0,495,https://www.books.com.tw/products/0010765179?loc=P_0005_004,True
北歐諸神皆可萌：神人整理、秒讀秒懂，魔戒、雷神索爾、英雄聯盟……都從這裡來,米絲肉雞,圓神,2017-10-01,9.0,324,https://www.books.com.tw/products/0010765157?loc=P_0005_005,True
北歐諸神皆可萌：神人整理、秒讀秒懂，魔戒、雷神索爾、英雄聯盟……都從這裡來[限量簽名書],米絲肉雞,圓神,2017-10-01,9.0,324,https://www.books.com.tw/products/0010765564?loc=P_0005_006,False
斜槓青年：全球職涯新趨勢，迎接更有價值的多職人生 (電子書),Susan Kuang,圓神,2017-09-01,88.0,172,https://www.books.com.tw/products/E050014298?loc=P_0005_007,True
斜槓青年：全球職涯新趨勢，迎接更有價值的多職人生,Susan Kuang,圓神,2017-09-01,79.0,221,https://www.books.com.tw/products/0010762201?loc=P_0005_008,True
Power錕的大人學：不吃苦，哪來實力!臺大最狂教授的14堂叢林生存課,李錫錕,圓神,2017-08-01,9.0,252,https://www.books.com.tw/products/0010758635?loc=P_0005_009,True
Power錕是這樣煉成的：奮鬥才得自由，殘酷才是青春，我的人生思索,李錫錕,圓神,2017-08-01,9.0,216,https://www.books.com.tw/products/0010758638?loc=P_0005_010,True
山茶花文具店,小川糸,圓神,2017-08-01,79.0,268,https://www.books.com.tw/products/0010758641?loc=P_0005_011,True
美好的愛，是先給自己幸福,女王,圓神,2017-07-01,79.0,292,https://www.books.com.tw/products/0010755803?loc=P_0005_012,True
邂逅：有時只是擦身而過,黃麗穗,圓神,2017-06-01,9.0,315,https://www.books.com.tw/products/0010752733?loc=P_0005_013,True
爸爸的吉他：管碧玲的初衷,管碧玲,圓神,2017-06-01,9.0,333,https://www.books.com.tw/products/0010752995?loc=P_0005_014,True
Good Luck：當幸運來敲門【全新插圖.30萬冊暢銷典藏版】 (電子書),亞歷士‧羅維拉、費南多‧德里亞斯迪貝斯,圓神,2017-06-01,,196,https://www.books.com.tw/products/E050011073?loc=P_0005_015,True
Good Luck：當幸運來敲門【全新插圖.30萬冊暢銷典藏版】,"亞歷士‧羅維拉,費南多‧德里亞斯迪貝斯",圓神,2017-06-01,79.0,221,https://www.books.com.tw/products/0010752744?loc=P_0005_016,True
瑞士學徒制教育在公東：一位老校長引導的學習革命,黃清泰,圓神,2017-05-01,9.0,270,https://www.books.com.tw/products/0010749865?loc=P_0005_017,True
當生命走到盡頭，愛才開始：以仁為本的送行者傳奇,陳原,圓神,2017-05-01,9.0,234,https://www.books.com.tw/products/0010749867?loc=P_0005_018,True
放哲學：理事長和永康商圈永不妥協的致勝祕訣,李慶隆,圓神,2017-04-01,9.0,269,https://www.books.com.tw/products/0010747239?loc=P_0005_019,True
小鬱亂入，抱緊處理,"林妤恒,白琳",圓神,2017-04-01,9.0,270,https://www.books.com.tw/products/0010747228?loc=P_0005_020,False
地表最速50音學習法：一魚兩吃，過目不忘,呂宗昕,圓神,2017-02-01,9.0,288,https://www.books.com.tw/products/0010741151?loc=P_0005_021,False
為愛，竭盡所能：弱勢權益推手陳節如的奮戰之路,"陳昭如∕執筆,陳節如∕口述",圓神,2017-01-01,9.0,234,https://www.books.com.tw/products/0010738819?loc=P_0005_022,True
為愛，竭盡所能：弱勢權益推手陳節如的奮戰之路 (電子書),"陳昭如∕執筆,陳節如∕口述",圓神,2017-01-01,,182,https://www.books.com.tw/products/E050010267?loc=P_0005_023,True
吉娜兒的愛情Café：妳永遠可以愛得更美好,吉娜兒,圓神,2017-01-01,9.0,297,https://www.books.com.tw/products/0010738808?loc=P_0005_024,True
╳!為何我又站在雪地上,陶晶瑩,圓神,2016-12-05,9.0,359,https://www.books.com.tw/products/0010735783?loc=P_0005_025,True
播磨丸 (電子書),李旺台,圓神,2016-12-01,,189,https://www.books.com.tw/products/E050010265?loc=P_0005_026,True
播磨丸,李旺台,圓神,2016-12-01,9.0,243,https://www.books.com.tw/products/0010735657?loc=P_0005_027,True
李遠哲傳(上/下),藍麗娟,圓神,2016-11-04,9.0,720,https://www.books.com.tw/products/0010732382?loc=P_0005_028,True
李遠哲傳 (電子書),藍麗娟,圓神,2016-11-04,,528,https://www.books.com.tw/products/E050010263?loc=P_0005_029,True
滑雪讓我們人生更完整：兩個熱雪大叔的冒險之旅(中西兩翻雙書封設計),"史丹利,李李仁",圓神,2016-11-01,9.0,360,https://www.books.com.tw/products/0010732134?loc=P_0005_030,True
一直撒野：你所反抗的，正是你所眷戀的,小野,圓神,2016-10-01,9.0,252,https://www.books.com.tw/products/0010729441?loc=P_0005_031,True
一直撒野：你所反抗的，正是你所眷戀的 (電子書),小野,圓神,2016-10-01,,196,https://www.books.com.tw/products/E050010262?loc=P_0005_032,True
鹿王(上：倖存者/下：回歸者，套書不分售)【動畫電影版珍藏書衣】,上橋菜穗子,圓神,2016-10-01,7.0,560,https://www.books.com.tw/products/0010729437?loc=P_0005_033,True
月光下，我想念︰寫給音樂的情書(附贈配樂CD),石青如,圓神,2016-10-01,9.0,270,https://www.books.com.tw/products/0010729442?loc=P_0005_034,True
烏蘭巴托在遠方(附贈小說原聲配樂CD),陳昇,圓神,2016-09-01,9.0,351,https://www.books.com.tw/products/0010725403?loc=P_0005_035,True
紫色大稻埕︰繁華之夢的時光旅圖,"三立電視,青睞影視",圓神,2016-08-01,9.0,315,https://www.books.com.tw/products/0010722003?loc=P_0005_036,True
幸福是我們的義務：瑞典人的日常思考教我的事,吳媛媛,圓神,2016-08-01,9.0,252,https://www.books.com.tw/products/0010721993?loc=P_0005_037,False
孤獨的美食家2：五郎的異國食光,久住昌之,圓神,2016-07-01,79.0,205,https://www.books.com.tw/products/0010718977?loc=P_0005_038,True
這世界需要傻瓜︰美力台灣3D行動電影車的誕生奇蹟,"文豪,曲全立",圓神,2016-06-01,9.0,288,https://www.books.com.tw/products/0010715532?loc=P_0005_039,True
決戰王妃 5：為愛加冕 (電子書),綺拉．凱斯,圓神,2016-05-03,,231,https://www.books.com.tw/products/E050005109?loc=P_0005_040,True
決戰王妃5：為愛加冕,綺拉．凱斯,圓神,2016-05-03,9.0,297,https://www.books.com.tw/products/0010712712?loc=P_0005_041,True
世界的詩,李敏勇,圓神,2016-04-01,9.0,297,https://www.books.com.tw/products/0010709235?loc=P_0005_042,True
教室外的視野：小學六年的母親札記,番紅花,圓神,2016-04-01,9.0,270,https://www.books.com.tw/products/0010709249?loc=P_0005_043,True
詩的世界,李敏勇,圓神,2016-03-01,9.0,270,https://www.books.com.tw/products/0010705673?loc=P_0005_044,True
也許我們沒有共同的過去，但一定可以有共同的未來,姚立明,圓神,2016-03-01,9.0,234,https://www.books.com.tw/products/0010705725?loc=P_0005_045,True
除你之外,席慕蓉,圓神,2016-03-01,9.0,315,https://www.books.com.tw/products/0010705661?loc=P_0005_046,True
德，意志,鄭華娟,圓神,2016-03-01,9.0,288,https://www.books.com.tw/products/0010705677?loc=P_0005_047,False
媽啊，一下迷路一下爆走(附贈情緒打怪手冊+迷路創意貼紙),米米,圓神,2016-02-01,9.0,306,https://www.books.com.tw/products/0010702932?loc=P_0005_048,False
邊境台商,黃國華,圓神,2015-12-28,9.0,539,https://www.books.com.tw/products/0010700051?loc=P_0005_049,False
越跑越懂得：亞洲第一極地超馬選手陳彥博想告訴你的事,陳彥博,圓神,2015-11-25,9.0,333,https://www.books.com.tw/products/0010696475?loc=P_0005_050,True
我在雨中等你【暢銷十萬冊約定紀念版】 (電子書),賈斯．史坦,圓神,2015-10-29,,225,https://www.books.com.tw/products/E050005103?loc=P_0005_051,True
哥教的不是歷史，是人性：呂捷親授，如何做一隻成功的魯蛇 (電子書),呂捷,圓神,2015-10-29,,199,https://www.books.com.tw/products/E050010261?loc=P_0005_052,True
哥教的不是歷史，是人性：呂捷親授，如何做一隻成功的魯蛇,呂捷,圓神,2015-10-29,79.0,229,https://www.books.com.tw/products/0010693183?loc=P_0005_053,True
我在雨中等你【暢銷十萬冊約定紀念版】,賈斯．史坦,圓神,2015-10-29,9.0,270,https://www.books.com.tw/products/0010693193?loc=P_0005_054,True
回家：今日是明日的回憶,黃麗穗,圓神,2015-10-26,9.0,324,https://www.books.com.tw/products/0010693223?loc=P_0005_055,True
倫敦大學教我的13個逆轉心理學：這樣轉進人生勝利組,程大洲,圓神,2015-10-26,9.0,243,https://www.books.com.tw/products/0010693189?loc=P_0005_056,True
一個堅持和無數巧合的人生,吳澧培,圓神,2015-09-30,9.0,315,https://www.books.com.tw/products/0010690302?loc=P_0005_057,True
法理與善念：9個經典案例 看企業化危機為轉機,陳玲玉,圓神,2015-09-24,9.0,270,https://www.books.com.tw/products/0010689948?loc=P_0005_058,False
英派：點亮台灣的這一哩路 (電子書),蔡英文,圓神,2015-09-24,,210,https://www.books.com.tw/products/E050005104?loc=P_0005_059,True
英派：點亮台灣的這一哩路,蔡英文,圓神,2015-09-24,9.0,270,https://www.books.com.tw/products/0010690306?loc=P_0005_060,False
敬!我們的美味人生：貴婦奈奈×創意料理主廚，從12個精采人生慢燉出的暖心料理,"滕有正（尤金）,蘇陳端（貴婦奈奈）",圓神,2015-08-31,9.0,342,https://www.books.com.tw/products/0010686529?loc=P_0005_061,True
漫畫中醫經絡篇：按對穴道，就能擺脫惱人痠痛,羅大倫,圓神,2015-08-26,9.0,252,https://www.books.com.tw/products/0010686551?loc=P_0005_062,False
成功不是靠奇蹟，是靠累積：22則成功故事，讓人生充滿驚奇,戴晨志,圓神,2015-07-30,9.0,270,https://www.books.com.tw/products/0010683068?loc=P_0005_063,True
決戰王妃 4：繼承者 (電子書),綺拉．凱斯,圓神,2015-07-27,,231,https://www.books.com.tw/products/E050005102?loc=P_0005_064,True
決戰王妃4：繼承者,綺拉．凱斯,圓神,2015-07-27,9.0,297,https://www.books.com.tw/products/0010682908?loc=P_0005_065,True
相信你值得幸福,女王,圓神,2015-07-27,9.0,324,https://www.books.com.tw/products/0010682914?loc=P_0005_066,True
跟著來貘one more，two more：一事無成宣導手冊(一事無成空虛包，雙封面隨機出貨),Cherng（馬來貘）,圓神,2015-06-30,9.0,414,https://www.books.com.tw/products/0010679096?loc=P_0005_067,True
也追憶似水年華：永不中斷的追尋 從台大到台灣,"洪三雄,陳玲玉",圓神,2015-06-25,9.0,288,https://www.books.com.tw/products/0010679084?loc=P_0005_068,True
溫柔的心，強大的力量：德國人的日常思考,鄭華娟,圓神,2015-03-31,9.0,270,https://www.books.com.tw/products/0010668494?loc=P_0005_069,False
捨得：電子業先驅邱再興的事業與志業,邱再興,圓神,2015-02-26,9.0,279,https://www.books.com.tw/products/0010666242?loc=P_0005_070,True
父親這回事：我們的迷惘與驚奇,黃哲斌,圓神,2014-11-27,9.0,252,https://www.books.com.tw/products/0010656285?loc=P_0005_071,True
人生啊，歡迎迷路,米米,圓神,2014-11-24,9.0,261,https://www.books.com.tw/products/0010656281?loc=P_0005_072,False
金頭腦冠軍的超強學習法,孔繁錦,圓神,2014-09-25,9.0,243,https://www.books.com.tw/products/0010649650?loc=P_0005_073,False
決戰王妃外傳：王子與侍衛,綺拉．凱斯,圓神,2014-07-31,9.0,234,https://www.books.com.tw/products/0010643118?loc=P_0005_074,True
超有戲!kuma桑教你7天開口說道地日語(附 日籍老師標準發音MP3),池畑裕介,圓神,2014-06-30,9.0,297,https://www.books.com.tw/products/0010639657?loc=P_0005_075,True
聽，臺灣在吟唱：詩的禮物1,李敏勇,圓神,2014-06-25,9.0,252,https://www.books.com.tw/products/0010639641?loc=P_0005_076,True
聽，世界在吟唱：詩的禮物2,李敏勇,圓神,2014-06-25,9.0,261,https://www.books.com.tw/products/0010639645?loc=P_0005_077,True
決戰王妃 3：真命天女 (電子書),綺拉‧凱斯,圓神,2014-05-06,,224,https://www.books.com.tw/products/E050005099?loc=P_0005_078,True
決戰王妃3：真命天女,綺拉‧凱斯,圓神,2014-05-06,9.0,288,https://www.books.com.tw/products/0010632609?loc=P_0005_079,True
英文給它有點難，我靠畫畫搞定它,露琪．古提耶雷茲,圓神,2014-04-24,7.0,231,https://www.books.com.tw/products/0010632635?loc=P_0005_080,True
希望回來了：最大的苦難，最美的重生,陳雅琳,圓神,2014-03-31,9.0,288,https://www.books.com.tw/products/0010629284?loc=P_0005_081,True
讓利，讓你無往不利：永康國際商圈推手李慶隆的故事,李慶隆,圓神,2014-02-25,9.0,234,https://www.books.com.tw/products/0010626259?loc=P_0005_082,True
好想永遠住下去!32間特色民宿X100人真實體驗,"圓神編輯團隊,小野等作家群",圓神,2014-01-22,9.0,279,https://www.books.com.tw/products/0010623311?loc=P_0005_083,True
決戰王妃 2：背叛之吻：背叛之吻 (電子書),綺拉‧凱斯,圓神,2014-01-22,,217,https://www.books.com.tw/products/E050005097?loc=P_0005_084,True
決戰王妃2：背叛之吻,綺拉‧凱斯,圓神,2014-01-22,9.0,279,https://www.books.com.tw/products/0010623325?loc=P_0005_085,True
謝謝你(不)愛我,女王,圓神,2014-01-22,9.0,279,https://www.books.com.tw/products/0010623334?loc=P_0005_086,False
我是氣質卡：專心‧堅持‧全力衝刺，狗日子萬歲!,鄭華娟,圓神,2013-12-31,9.0,279,https://www.books.com.tw/products/0010620181?loc=P_0005_087,True
歐遊情書：因為太美，一定要說給你聽的風景,謝哲青,圓神,2013-12-25,79.0,252,https://www.books.com.tw/products/0010619796?loc=P_0005_088,True
漫畫東方聖經：佛陀開示，蔡志忠白話佛教入門經典,蔡志忠,圓神,2013-11-28,9.0,270,https://www.books.com.tw/products/0010616933?loc=P_0005_089,False
人間條件5：男性本是漂泊心情(附完整版DVD),吳念真,圓神,2013-11-25,9.0,539,https://www.books.com.tw/products/0010612956?loc=P_0005_090,True
被遺忘的教養法：3000個孩子的爸爸，讓每個都成材的信任教養,"張文輝,林至信(玄啟)",圓神,2013-10-31,9.0,252,https://www.books.com.tw/products/0010613034?loc=P_0005_091,False
我的心，我的眼，看見台灣：齊柏林空拍20年的堅持與深情,齊柏林,圓神,2013-10-24,9.0,261,https://www.books.com.tw/products/0010613019?loc=P_0005_092,True
決戰王妃 (電子書),綺拉．凱斯,圓神,2013-09-30,,210,https://www.books.com.tw/products/E050005096?loc=P_0005_093,True
決戰王妃,綺拉．凱斯,圓神,2013-09-30,9.0,270,https://www.books.com.tw/products/0010599717?loc=P_0005_094,True
寫給海日汗的21封信,席慕蓉,圓神,2013-08-29,9.0,342,https://www.books.com.tw/products/0010596626?loc=P_0005_095,True
李伯伯最想告訴你的22個科學家故事,李家同,圓神,2013-08-26,79.0,197,https://www.books.com.tw/products/0010596594?loc=P_0005_096,True
我們都是這樣彎大的之彎彎的魔法APP,彎彎,圓神,2013-07-31,9.0,261,https://www.books.com.tw/products/0010593067?loc=P_0005_097,False
我從拘留室搬進東倫敦之後,連美恩,圓神,2013-07-31,7.0,231,https://www.books.com.tw/products/0010593031?loc=P_0005_098,True
刺桐花之戰：西拉雅台灣女英雄金娘的故事,林建隆,圓神,2013-07-25,9.0,243,https://www.books.com.tw/products/0010593036?loc=P_0005_099,False
出走：用旅行找到生命的亮點,黃麗穗,圓神,2013-06-27,9.0,261,https://www.books.com.tw/products/0010589626?loc=P_0005_100,True
來去寺廟住一晚：超省錢!美食、美景，身心靈一次滿足,943,圓神,2013-06-27,79.0,221,https://www.books.com.tw/products/0010589617?loc=P_0005_001,True
最舒服的瑜伽書：選自己需要的，15分鐘輕鬆療身又療心(含50分鐘DVD：每日深層修復操，哪裡痛都有效),JOYCE (翁憶珍),圓神,2013-06-24,9.0,279,https://www.books.com.tw/products/0010589655?loc=P_0005_002,False
有多想要，就有多幸福,蘇陳端（貴婦奈奈）,圓神,2013-05-29,9.0,270,https://www.books.com.tw/products/0010586254?loc=P_0005_003,True
台灣小野放：出走不必遠行，在山.田.洋.森找自己,李盈瑩,圓神,2013-04-25,9.0,279,https://www.books.com.tw/products/0010582980?loc=P_0005_004,False
好笑華娟撞見維也納咖啡,鄭華娟,圓神,2013-03-28,79.0,229,https://www.books.com.tw/products/0010579711?loc=P_0005_005,True
求神：我在霞海城隍看見祈願的力量,486,圓神,2013-01-31,9.0,252,https://www.books.com.tw/products/0010573153?loc=P_0005_006,False
王者之爭：達文西和米開朗基羅的世紀對決,謝哲青,圓神,2012-12-27,9.0,405,https://www.books.com.tw/products/0010569462?loc=P_0005_007,False
第十九層地獄,蔣友柏,圓神,2012-12-27,9.0,297,https://www.books.com.tw/products/0010569800?loc=P_0005_008,False
氣血美活：女人一生的6堂關鍵保養課,吳明珠,圓神,2012-11-30,9.0,252,https://www.books.com.tw/products/0010565803?loc=P_0005_009,True
孤獨的美食家,久住昌之,圓神,2012-11-26,79.0,197,https://www.books.com.tw/products/0010565790?loc=P_0005_010,True
一個旅人，16張餐桌：沒和當地人吃頓飯，就不算去過那裡,張健芳,圓神,2012-10-31,7.0,210,https://www.books.com.tw/products/0010562313?loc=P_0005_011,True
是春天為我們開門的時候了：一個台灣詩人 心的秘密,李敏勇,圓神,2012-09-28,9.0,243,https://www.books.com.tw/products/0010559173?loc=P_0005_012,True
一直同在Together & Forever：我們和小英一起走過的旅程,蔡英文,圓神,2012-09-28,79.0,260,https://www.books.com.tw/products/0010559302?loc=P_0005_013,True
QQ臉!打敗所有面膜的甜心系刮痧,陳玫妃,圓神,2012-07-31,9.0,261,https://www.books.com.tw/products/0010552249?loc=P_0005_014,True
我也要!色鉛筆塗鴉就能瘦：好好吃、隨手畫，8週體型小1號的瘦身手帳,可藍,圓神,2012-06-29,9.0,225,https://www.books.com.tw/products/0010548547?loc=P_0005_015,True
妳和成功只差16步：萊雅首位台灣女總裁教妳事業&家庭處處圓滿,陳敏慧,圓神,2012-06-25,79.0,205,https://www.books.com.tw/products/0010548543?loc=P_0005_016,True
最孤獨也最飽滿的道路,卓曉然（錫安媽媽）,圓神,2012-06-25,9.0,270,https://www.books.com.tw/products/0010548549?loc=P_0005_017,True
這樣教出史上最會玩的榜首：平凡家庭的不平凡教養秘訣,高馨汝、許捷,圓神,2012-05-24,9.0,225,https://www.books.com.tw/products/0010545355?loc=P_0005_018,True
當婚姻遇上教養：父母的感情，是孩子愛的第一堂課,番紅花,圓神,2012-04-30,9.0,270,https://www.books.com.tw/products/0010541530?loc=P_0005_019,True
維多利亞的家藏味：零失敗、好上手的66道幸福家常菜,維多利亞,圓神,2012-02-23,9.0,288,https://www.books.com.tw/products/0010534869?loc=P_0005_020,True
愛的可頌麵包,鄭華娟,圓神,2012-02-01,9.0,252,https://www.books.com.tw/products/0010532307?loc=P_0005_021,True
下一個百年，仍必須從基本做起,李家同,圓神,2011-12-30,9.0,225,https://www.books.com.tw/products/0010528181?loc=P_0005_022,True
凝聚愛的每一哩路：「紙風車319鄉村兒童藝術工程」感動紀實,紙風車文教基金會,圓神,2011-12-26,9.0,378,https://www.books.com.tw/products/0010528185?loc=P_0005_023,True
我們都是這樣彎大的：彎彎校園抒壓日記,彎彎,圓神,2011-12-26,9.0,261,https://www.books.com.tw/products/0010528210?loc=P_0005_024,False
人間條件4：一樣的月光(附DVD),吳念真、綠光劇團,圓神,2011-10-31,9.0,539,https://www.books.com.tw/products/0010521938?loc=P_0005_025,True
愛自己：我愛你，但是我更愛我自己,女王,圓神,2011-10-31,79.0,229,https://www.books.com.tw/products/0010521963?loc=P_0005_026,True
洋蔥炒蛋到小英便當：蔡英文的人生滋味,蔡英文,圓神,2011-10-25,9.0,234,https://www.books.com.tw/products/0010522519?loc=P_0005_027,False
漫畫心經：淨心自在的力量,蔡志忠,圓神,2011-08-31,9.0,243,https://www.books.com.tw/products/0010515547?loc=P_0005_028,False
面具之上 (附小說配樂CD),許常德,圓神,2011-07-28,9.0,252,https://www.books.com.tw/products/0010512291?loc=P_0005_029,False
以詩之名,席慕蓉,圓神,2011-07-25,9.0,315,https://www.books.com.tw/products/0010512282?loc=P_0005_030,True
給孩子的人生先修班：從陪伴到獨立的教養6堂課,番紅花,圓神,2011-05-31,9.0,270,https://www.books.com.tw/products/0010506123?loc=P_0005_031,False
漫畫金剛經：安頓心的力量,蔡志忠,圓神,2011-04-28,9.0,234,https://www.books.com.tw/products/0010502996?loc=P_0005_032,False
愛的地下教育,彭浩翔,圓神,2011-04-25,9.0,315,https://www.books.com.tw/products/0010502990?loc=P_0005_033,False
媽媽的讀心術：一個創意教師的教養旅程,黃淑文,圓神,2011-03-29,9.0,234,https://www.books.com.tw/products/0010499906?loc=P_0005_034,False
真愛是種信仰,貝莉,圓神,2011-02-24,9.0,261,https://www.books.com.tw/products/0010497247?loc=P_0005_035,True
原來人生可以不只這樣：與夢想合一的陀飛輪法則,邢憲生,圓神,2011-02-24,9.0,270,https://www.books.com.tw/products/0010497233?loc=P_0005_036,True
氣質卡小狗學堂,鄭華娟,圓神,2011-01-25,9.0,261,https://www.books.com.tw/products/0010494240?loc=P_0005_037,True
母愛的權限：家有三個資優生的教養筆記,洪淑娟,圓神,2010-12-30,9.0,243,https://www.books.com.tw/products/0010490612?loc=P_0005_038,False
誰是你的愛情守護星：101個心理測驗大進補,安格斯,圓神,2010-12-27,9.0,243,https://www.books.com.tw/products/0010490620?loc=P_0005_039,True
從28篇經典演說學思考：李伯伯帶你看大人物怎麼想 (附英文別冊),李家同,圓神,2010-11-30,9.0,243,https://www.books.com.tw/products/0010487389?loc=P_0005_040,False
信仰一隻貓：個人時代的領先哲學,蔡志忠,圓神,2010-11-25,9.0,234,https://www.books.com.tw/products/0010487378?loc=P_0005_041,False
無耳空空問學記,蔡志忠,圓神,2010-11-25,9.0,234,https://www.books.com.tw/products/0010487394?loc=P_0005_042,True
看得遠的，就是好母親：建立你自己的教養格調,番紅花,圓神,2010-10-26,9.0,261,https://www.books.com.tw/products/0010484264?loc=P_0005_043,False
這些人，那些事,吳念真,圓神,2010-10-26,9.0,252,https://www.books.com.tw/products/0010484269?loc=P_0005_044,True
一看就記得!動漫系日語句型學習法(1書+1光碟),呂宗昕,圓神,2010-09-30,9.0,261,https://www.books.com.tw/products/0010481009?loc=P_0005_045,True
拔河：握住夢想，絕不放手,王亭權,圓神,2010-09-24,9.0,225,https://www.books.com.tw/products/0010481036?loc=P_0005_046,False
站好，不要靠我的腰!：朱學恆的奶爸戰鬥日記,朱學恆,圓神,2010-08-31,9.0,270,https://www.books.com.tw/products/0010478465?loc=P_0005_047,True
戀愛是種邪教,貝莉,圓神,2010-06-30,9.0,252,https://www.books.com.tw/products/0010472157?loc=P_0005_048,True
人生基本功：建築師潘冀的砌磚哲學,潘冀,圓神,2010-05-31,9.0,288,https://www.books.com.tw/products/0010469466?loc=P_0005_049,True
但願你20歲就懂的18件事：大黑小黑有話說,黑幼龍、黑立言,圓神,2010-05-25,9.0,234,https://www.books.com.tw/products/0010469467?loc=P_0005_050,False
人財兩得的保養大革命,WOW,圓神,2010-04-29,9.0,243,https://www.books.com.tw/products/0010466411?loc=P_0005_051,False
說故事了沒?：打動人心、實現夢想的關鍵能力,劉中薇,圓神,2010-04-29,9.0,261,https://www.books.com.tw/products/0010466658?loc=P_0005_052,False
9314男人與男孩【上市珍藏版】(寫真集+文字書.兩冊合購不分售.附DVD),角子,圓神,2010-03-31,9.0,449,https://www.books.com.tw/products/0010462956?loc=P_0005_053,False
亂髮：閃亮百年的詩花束【十年珍藏版】,与謝野晶子,圓神,2010-03-31,9.0,252,https://www.books.com.tw/products/0010463533?loc=P_0005_054,True
求婚大旅舍,鄭華娟,圓神,2010-02-25,9.0,252,https://www.books.com.tw/products/0010461002?loc=P_0005_055,True
女王力,女王,圓神,2010-01-25,9.0,261,https://www.books.com.tw/products/0010458219?loc=P_0005_056,False
彎家有娘初長成,灣娘,圓神,2010-01-25,9.0,261,https://www.books.com.tw/products/0010458221?loc=P_0005_057,True
